dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,community_level,mu,tau1,tau2,target_average_degree,max_degree_parameter,min_community_parameter,max_community_parameter,requested_seed,actual_seed,config_path,graph_path,comm_path,lfr_community_path,num_nodes,num_edges,avg_degree,median_degree,p90_degree,p99_degree,avg_clustering,transitivity,largest_connected_component_ratio,max_degree,lfr_communities,lfr_modularity,lfr_internal_edges,lfr_external_edges,lfr_internal_edge_ratio,lfr_external_edge_ratio,lfr_comm_size_min,lfr_comm_size_q10,lfr_comm_size_q25,lfr_comm_size_median,lfr_comm_size_q75,lfr_comm_size_q90,lfr_comm_size_max,comm_mean,comm_std,comm_min,comm_q10,comm_q25,comm_median,comm_q75,comm_q90,comm_max,comm_count_zero,comm_count_one,top20_count,top20_degree_mean,top20_degree_median,top20_degree_p90,top20_max_degree,top20_communities_touched,top20_largest_comm_count,top20_largest_comm_ratio,middle20_count,middle20_degree_mean,middle20_degree_median,middle20_degree_p90,middle20_max_degree,middle20_communities_touched,middle20_largest_comm_count,middle20_largest_comm_ratio,bottom20_count,bottom20_degree_mean,bottom20_degree_median,bottom20_degree_p90,bottom20_max_degree,bottom20_communities_touched,bottom20_largest_comm_count,bottom20_largest_comm_ratio
lfr_community,lfr_strong_seed2,balance,"Balance (0.8, 0.8)",1,corrective,654.5,0.6545,13399.12,13.399120000000002,5440.71,5.44071,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,balance,"Balance (0.8, 0.8)",2,observational,346.9,0.3469,6423.35,6.42335,1196.2,1.1962000000000002,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,balance,"Balance (0.8, 0.8)",3,behavior-guiding,111.92,0.11192,2484.2,2.4842,1479.61,1.4796099999999999,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,398.41,0.39841000000000004,7569.17,7.569170000000001,2749.32,2.7493200000000004,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,580.81,0.5808099999999999,11920.69,11.92069,4940.69,4.94069,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,certainty_high,"Certainty high (0.9, 0.5)",2,observational,341.0,0.341,6340.05,6.340050000000001,1018.15,1.0181499999999999,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,144.15,0.14415,3042.32,3.04232,1706.29,1.70629,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,397.84,0.39783999999999997,7566.49,7.56649,2740.17,2.74017,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,718.48,0.71848,14656.12,14.656120000000001,5766.08,5.76608,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,327.92857142857144,0.32792857142857146,6039.428571428572,6.039428571428572,1028.9285714285713,1.0289285714285714,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,101.08,0.10108,2305.72,2.30572,1409.24,1.40924,strong,0.05,2.5,1.5,30.0,120,40,150,20262602,20262602,v2/test_2/network/network-lfr_strong_seed2.toml,v2/test_2/network/lfr_community/lfr_strong_seed2/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed2/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed2/lfr_communities.csv,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,1.0,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,41.3,43.0,50.0,87.5,141.89999999999998,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_community,lfr_strong_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,451.34,0.45133999999999996,9169.06,9.16906,3149.56,3.14956,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,balance,"Balance (0.8, 0.8)",1,corrective,587.55,0.58755,11907.05,11.90705,4632.98,4.63298,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,balance,"Balance (0.8, 0.8)",2,observational,332.2857142857143,0.3322857142857143,6456.964285714285,6.456964285714285,1032.2857142857142,1.0322857142857143,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,118.21,0.11821,2879.48,2.87948,1691.47,1.69147,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,450.31,0.45031,9147.15,9.14715,3142.85,3.14285,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,506.19,0.50619,10222.58,10.22258,4159.84,4.15984,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,349.1363636363636,0.34913636363636363,6734.727272727273,6.734727272727273,1108.8636363636363,1.1088636363636364,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,150.63,0.15063,3506.23,3.50623,1930.93,1.93093,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,449.05,0.44905,9132.47,9.13247,3146.76,3.1467600000000004,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,630.4,0.6304,12772.28,12.77228,4950.21,4.95021,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,330.53846153846155,0.33053846153846156,6418.538461538462,6.418538461538462,1066.1923076923076,1.0661923076923077,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_strong_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,105.02,0.10502,2625.83,2.62583,1597.48,1.59748,strong,0.05,2.5,1.5,30.0,120,40,150,20263602,20263602,v2/test_2/network/network-lfr_strong_seed3.toml,v2/test_2/network/lfr_community/lfr_strong_seed3/edgelist.txt,v2/test_2/network/lfr_community/lfr_strong_seed3/comm.csv,v2/test_2/network/lfr_community/lfr_strong_seed3/lfr_communities.csv,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,1.0,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,44.3,46.75,66.5,86.0,105.3,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_community,lfr_weak_seed1,balance,"Balance (0.8, 0.8)",0,misinformation,719.05,0.71905,14768.61,14.76861,6108.35,6.108350000000001,weak,0.4,2.5,1.5,30.0,120,40,150,20461602,20461602,v2/test_2/network/network-lfr_weak_seed1.toml,v2/test_2/network/lfr_community/lfr_weak_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_weak_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_weak_seed1/lfr_communities.csv,1000,20284,40.568,35.0,68.0,108.02999999999997,0.10027167879116483,0.0966058790101772,1.0,127,12,0.340598206464069,8681,11603,0.4279727864326563,0.5720272135673438,43,61.9,70.0,83.5,93.0,101.7,130,0.605975203244147,0.3130603662916998,2.9501744640292207e-35,0.12100910387452815,0.3042291189346633,0.7235408561693099,0.8534285115591749,0.9464218764115896,1.0,0,7,200,44.69,36.0,78.1,127,9,43,0.215,200,37.29,31.0,58.19999999999999,125,10,45,0.225,200,47.155,40.5,77.19999999999999,117,4,66,0.33
lfr_community,lfr_weak_seed1,balance,"Balance (0.8, 0.8)",1,corrective,722.98,0.7229800000000001,16172.99,16.17299,8714.51,8.71451,weak,0.4,2.5,1.5,30.0,120,40,150,20461602,20461602,v2/test_2/network/network-lfr_weak_seed1.toml,v2/test_2/network/lfr_community/lfr_weak_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_weak_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_weak_seed1/lfr_communities.csv,1000,20284,40.568,35.0,68.0,108.02999999999997,0.10027167879116483,0.0966058790101772,1.0,127,12,0.340598206464069,8681,11603,0.4279727864326563,0.5720272135673438,43,61.9,70.0,83.5,93.0,101.7,130,0.605975203244147,0.3130603662916998,2.9501744640292207e-35,0.12100910387452815,0.3042291189346633,0.7235408561693099,0.8534285115591749,0.9464218764115896,1.0,0,7,200,44.69,36.0,78.1,127,9,43,0.215,200,37.29,31.0,58.19999999999999,125,10,45,0.225,200,47.155,40.5,77.19999999999999,117,4,66,0.33
lfr_community,lfr_weak_seed1,balance,"Balance (0.8, 0.8)",2,observational,326.04761904761904,0.32604761904761903,6577.333333333333,6.577333333333333,1114.142857142857,1.114142857142857,weak,0.4,2.5,1.5,30.0,120,40,150,20461602,20461602,v2/test_2/network/network-lfr_weak_seed1.toml,v2/test_2/network/lfr_community/lfr_weak_seed1/edgelist.txt,v2/test_2/network/lfr_community/lfr_weak_seed1/comm.csv,v2/test_2/network/lfr_community/lfr_weak_seed1/lfr_communities.csv,1000,20284,40.568,35.0,68.0,108.02999999999997,0.10027167879116483,0.0966058790101772,1.0,127,12,0.340598206464069,8681,11603,0.4279727864326563,0.5720272135673438,43,61.9,70.0,83.5,93.0,101.7,130,0.605975203244147,0.3130603662916998,2.9501744640292207e-35,0.12100910387452815,0.3042291189346633,0.7235408561693099,0.8534285115591749,0.9464218764115896,1.0,0,7,200,44.69,36.0,78.1,127,9,43,0.215,200,37.29,31.0,58.19999999999999,125,10,45,0.225,200,47.155,40.5,77.19999999999999,117,4,66,0.33
