dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,source_network,structure_level,seed_index,comm_method,method_seed,config_path,graph_path,comm_path,lfr_community_path,target_top20_ratio,target_middle20_ratio,target_bottom20_ratio,target_top20_count,target_middle20_count,target_bottom20_count,target_top20_communities_touched,target_middle20_communities_touched,target_bottom20_communities_touched,anchor_top20_community,anchor_middle20_community,anchor_bottom20_community,num_nodes,num_edges,avg_degree,median_degree,p90_degree,p99_degree,avg_clustering,transitivity,max_degree,lfr_communities,lfr_modularity,lfr_internal_edges,lfr_external_edges,lfr_internal_edge_ratio,lfr_external_edge_ratio,lfr_comm_size_min,lfr_comm_size_median,lfr_comm_size_max,comm_mean,comm_std,comm_min,comm_q10,comm_q25,comm_median,comm_q75,comm_q90,comm_max,comm_count_zero,comm_count_one,top20_count,top20_degree_mean,top20_degree_median,top20_degree_p90,top20_max_degree,top20_communities_touched,top20_largest_comm_count,top20_largest_comm_ratio,middle20_count,middle20_degree_mean,middle20_degree_median,middle20_degree_p90,middle20_max_degree,middle20_communities_touched,middle20_largest_comm_count,middle20_largest_comm_ratio,bottom20_count,bottom20_degree_mean,bottom20_degree_median,bottom20_degree_p90,bottom20_max_degree,bottom20_communities_touched,bottom20_largest_comm_count,bottom20_largest_comm_ratio
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,329.6,0.3296,6068.8,6.0688,1039.2333333333333,1.0392333333333335,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed1,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,121.78,0.12178,2672.31,2.67231,1588.36,1.58836,lfr_strong_seed1,strong,1,half_facebook,20261802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed1/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,9,11,5,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,38.7,32.5,64.0,119,5,90,0.45,200,34.125,29.5,54.0,114,9,58,0.29,200,40.89,35.0,69.19999999999999,105,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,balance,"Balance (0.8, 0.8)",0,misinformation,473.11,0.47311000000000003,9013.03,9.01303,3252.31,3.25231,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,balance,"Balance (0.8, 0.8)",1,corrective,657.5,0.6575,13379.41,13.37941,5349.66,5.34966,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,balance,"Balance (0.8, 0.8)",2,observational,334.2413793103448,0.3342413793103448,6168.517241379311,6.168517241379311,1057.5172413793102,1.0575172413793104,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,balance,"Balance (0.8, 0.8)",3,behavior-guiding,134.9,0.13490000000000002,3029.22,3.02922,1669.66,1.6696600000000001,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,473.4,0.4734,9012.91,9.01291,3238.85,3.23885,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,553.84,0.55384,11296.66,11.29666,4712.41,4.71241,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,certainty_high,"Certainty high (0.9, 0.5)",2,observational,341.15384615384613,0.34115384615384614,6315.153846153846,6.315153846153846,1039.8076923076924,1.0398076923076924,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,167.53,0.16753,3604.5,3.6045000000000003,1878.29,1.87829,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,471.11,0.47111000000000003,8972.28,8.972280000000001,3225.59,3.2255900000000004,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,638.43,0.6384299999999999,12979.6,12.979600000000001,5237.75,5.23775,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,326.3703703703704,0.32637037037037037,6059.777777777777,6.059777777777778,1067.888888888889,1.0678888888888889,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,124.69,0.12469,2849.75,2.8497500000000002,1603.54,1.60354,lfr_strong_seed2,strong,2,half_facebook,20262802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed2/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,8,3,12,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,39.195,36.0,61.099999999999994,122,5,90,0.45,200,34.585,30.5,56.19999999999999,93,9,58,0.29,200,39.015,33.0,64.19999999999999,100,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,492.24,0.49224,9799.6,9.7996,3429.6,3.4295999999999998,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,balance,"Balance (0.8, 0.8)",1,corrective,639.02,0.63902,13392.48,13.392479999999999,5286.42,5.286420000000001,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,balance,"Balance (0.8, 0.8)",2,observational,334.23333333333335,0.3342333333333334,6495.366666666667,6.4953666666666665,1068.4333333333334,1.0684333333333333,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,137.79,0.13779,3229.06,3.22906,1744.5,1.7445,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,491.32,0.49132,9783.23,9.78323,3426.23,3.42623,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,544.48,0.5444800000000001,11506.65,11.50665,4729.29,4.72929,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,350.03846153846155,0.3500384615384616,6801.692307692308,6.801692307692308,1132.1538461538462,1.1321538461538463,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,170.65,0.17065,3813.79,3.81379,1944.43,1.94443,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,490.43,0.49043000000000003,9764.68,9.76468,3416.71,3.41671,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,595.3,0.5952999999999999,12416.32,12.41632,5064.9,5.0649,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
